Station,Station2,Station3,Bloom_chase,Sample_Depth,Year,Date,Month,Station_depth,Secchi,Surf_Temp,SpCond,PAR,DO,Turbidity,TP,TDP,SRP,NH4,NO3,Urea,SiO2,Cl,TSS,VSS,POC,PON,DOC,CDOM,Chla,PC,part_microcystin,diss_microcystin,totalcyanos_cells,totalcyanos_biovol,Latitude,Longitude
WE2,WE2,WE02,,4.6,2018,7/2/2018,7,,,22.5,319.6,8,5.06,ns,,,,,,,,,,,,,,,14.1,0.55,bdl,bdl,,,,
WE4,WE4,WE04,,0.75,2018,7/2/2018,7,,1.4,24.4,260.5,155,8.64,4.02,24.4905,3.8145,2.7035,12.9335,0.713,,,,6.07,2.91,,,,0.823,20.86,10.66,bdl,bdl,,,,
WE6,WE6,WE06,,0.75,2018,7/2/2018,7,,0.8,25.8,412.8,134,7.2,7.71,79.9985,18.693,9.324,7.608,4.2605,,,,8.6,3.78,,,,3.51,46.16,9.35,bdl,bdl,,,,
WE8,WE8,WE08,,0.75,2018,7/2/2018,7,,0.8,23.8,345.2,127,7.36,7.8,67.764,22.1765,15.7785,7.5695,2.731,,,,5.73,2.38,,,,2.048,26.58,3.49,bdl,bdl,,,,
WE8,WE8,WE08,,4.6,2018,7/2/2018,7,,,23.8,344.2,2,7.61,ns,,,,,,,,,,,,,,,11.3,0.89,bdl,bdl,,,,
WE9,WE9,WE09,,0.75,2018,7/2/2018,7,,0.4,25,401.9,321,6.86,12.2,122.3545,69.655,50.2675,7.178,5.48,,,,14.37,3.44,,,,3.95,24.31,2.3,bdl,bdl,,,,
WE12,WE12,WE12,,0.75,2018,7/2/2018,7,,1,24.9,335.3,397,7.88,5.96,25.6135,6.5785,1.5785,4.2455,1.1205,,,,6.53,0.71,,,,1.268,14.1,1.22,bdl,bdl,,,,
WE12,WE12,WE12,,6,2018,7/2/2018,7,,,25.2,335,1,6.26,ns,,,,,,,,,,,,,,,6.69,0.16,bdl,bdl,,,,
WE13,WE13,WE13,,0.75,2018,7/2/2018,7,,1.5,25.2,259.7,174,8.01,4.02,23.332,3.705,2.7895,21.9865,0.795,,,,11.73,3.75,,,,0.853,15.92,7.12,bdl,bdl,,,,
WE13,WE13,WE13,,8.3,2018,7/2/2018,7,,,21.2,231.2,2,7.53,ns,,,,,,,,,,,,,,,20.73,5.27,bdl,bdl,,,,
WE16,WE16,WE16,,0.75,2018,7/2/2018,7,,1,25.3,352.2,186,8.37,5.98,40.967,6.2395,2.737,1.865,1.4895,,,,6.83,2.04,,,,1.521,9.11,2.2,bdl,bdl,,,,
WE2,WE2,WE02,,0.75,2018,7/9/2018,7,,1.3,25.9,345.8,1199,7.92,6.57,49.3535,18.764,23.9605,52.142,2.134,,,,6.95,2.16,,,,1.552,12.94,5.89,0.77,bdl,,,,
WE2,WE2,WE02,,4.6,2018,7/9/2018,7,,,25.9,345.8,6,5.9,ns,,,,,,,,,,,,,,,8.34,0.19,0.1,bdl,,,,
WE4,WE4,WE04,,0.75,2018,7/9/2018,7,,2,24.1,244.5,157,7.65,2.62,17.025,3.4745,5.8735,55.149,0.98,,,,2.93,1.03,,,,0.318,7.62,1.29,0.1,bdl,,,,
WE6,WE6,WE06,,0.75,2018,7/9/2018,7,,1.5,25.6,370.5,572,7.97,7.99,64.779,11.9135,8.1045,5.7165,2.8045,,,,10.72,4.29,,,,2.101,39.47,11.61,bdl,bdl,,,,
WE8,WE8,WE08,,0.75,2018,7/9/2018,7,,1,25,333,58,7.06,8.2,48.7925,16.508,13.0545,101.562,1.8985,,,,9.1,2.06,,,,1.517,18.33,5.42,1.31,bdl,,,,
WE8,WE8,WE08,,4.5,2018,7/9/2018,7,,,25,333.4,0,6.03,ns,,,,,,,,,,,,,,,15.99,4.15,0.2,bdl,,,,
WE9,WE9,WE09,,0.75,2018,7/9/2018,7,,0.3,26.3,460.9,402,7.28,22.4,132.519,59.0495,45.7805,45.9785,5.9265,,,,24.89,4.61,,,,3.654,38.3,3.22,bdl,bdl,,,,
WE12,WE12,WE12,,0.75,2018,7/9/2018,7,,0.9,25,314.3,367,7.05,10.2,36.819,10.449,12.5385,29.4635,0.88,,,,10.15,1.76,,,,0.895,8.68,0.41,bdl,bdl,,,,
WE12,WE12,WE12,,5.9,2018,7/9/2018,7,,,25.3,313.8,0,5.95,ns,,,,,,,,,,,,,,,3.81,0.11,bdl,bdl,,,,
WE13,WE13,WE13,,0.75,2018,7/9/2018,7,,0.8,24.8,309.5,161,7.08,8.18,26.7035,7.8915,3.6675,30.8735,0.3655,,,,7.53,1.53,,,,0.933,5.23,0.64,0.8,bdl,,,,
WE13,WE13,WE13,,8.3,2018,7/9/2018,7,,,24.7,309.6,0,6.53,ns,,,,,,,,,,,,,,,3.78,0.21,0.15,bdl,,,,
WE16,WE16,WE16,,0.75,2018,7/9/2018,7,,1.3,24.8,279.6,349,7.28,2.81,18.111,6.6955,5.371,26.3975,0.549,,,,3.95,1.21,,,,0.587,4.43,0.56,0.14,bdl,,,,
WE2,WE2,WE02,,0.75,2018,7/16/2018,7,,1.5,26.7,302,277,5.48,3.52,19.9725,3.7125,3.3345,24.9845,0.6515,,,,3.8,1.34,,,,0.801,6.93,4.41,1.02,bdl,,,,
WE2,WE2,WE02,,4.7,2018,7/16/2018,7,,,25.7,307.8,13,6.1,ns,,,,,,,,,,,,,,,3.42,0.61,0.11,0.11,,,,
WE4,WE4,WE04,,0.75,2018,7/16/2018,7,,1.5,26.1,284.1,171,7.56,6.79,19.92,4.2125,2.753,34.844,0.8215,,,,3.12,1.86,,,,0.914,9.14,9.61,1.21,bdl,,,,
WE6,WE6,WE06,,0.75,2018,7/16/2018,7,,1,27.3,339.9,1241,6.57,4.75,32.881,5.8025,2.852,45.148,1.4805,,,,6.2,2.68,,,,1.614,15.34,7.92,0.32,0.18,,,,
WE8,WE8,WE08,,0.75,2018,7/16/2018,7,,1.3,27,324.8,100,7.12,6.02,33.8415,7.1005,2.9545,112.6275,1.537,,,,5,2.41,,,,1.573,15.4,17.45,0.67,0.13,,,,
WE8,WE8,WE08,,4.2,2018,7/16/2018,7,,,26.7,334.4,5,6.27,ns,,,,,,,,,,,,,,,11.45,7.08,0.58,0.14,,,,
WE9,WE9,WE09,,0.75,2018,7/16/2018,7,,0.7,28,403,825,6.92,8.18,62.959,10.4335,5.867,9.893,3.5185,,,,11.2,3.88,,,,2.933,30.07,12.1,0.25,0.13,,,,
